YEAR,STATE,STATE_ABR,CANDIDATE,PARTY,WRITEIN,VOTES,TOTALVOTES
2000,Minnesota,MN,"Bush, George W.",republican,FALSE,1109659,2438685
2000,Minnesota,MN,"Nader, Ralph",green,FALSE,126696,2438685
2000,Minnesota,MN,"Buchanan, Patrick """"Pat""""",reform party minnesota,FALSE,22166,2438685
2000,Minnesota,MN,"Browne, Harry",libertarian,FALSE,5282,2438685
2000,Minnesota,MN,"Phillips, Howard",constitution party,FALSE,3272,2438685
2000,Minnesota,MN,"Buchanan, Patrick """"Pat""""",reform party,FALSE,2294,2438685
2000,Minnesota,MN,"Harris, James",socialist workers,FALSE,1022,2438685
2000,Minnesota,MN,,,TRUE,28,2438685
2000,Mississippi,MS,"Bush, George W.",republican,FALSE,572844,994184
2000,Mississippi,MS,"Gore, Al",democrat,FALSE,404614,994184
2000,Mississippi,MS,,independent,FALSE,8735,994184
2000,Mississippi,MS,"Phillips, Howard",constitution party,FALSE,3267,994184
2000,Mississippi,MS,"Buchanan, Patrick """"Pat""""",reform party,FALSE,2265,994184
2000,Mississippi,MS,"Browne, Harry",libertarian,FALSE,2009,994184
2000,Mississippi,MS,"Hagelin, John",natural law,FALSE,450,994184
2000,Missouri,MO,"Bush, George W.",republican,FALSE,1189924,2359892
2000,Missouri,MO,"Gore, Al",democrat,FALSE,1111138,2359892
2000,Missouri,MO,"Nader, Ralph",green,FALSE,38515,2359892
2000,Missouri,MO,"Buchanan, Patrick """"Pat""""",reform party,FALSE,9818,2359892
2000,Missouri,MO,"Browne, Harry",libertarian,FALSE,7436,2359892
2000,Missouri,MO,"Phillips, Howard",constitution party,FALSE,1957,2359892
2000,Missouri,MO,"Hagelin, John",natural law,FALSE,1104,2359892
2000,Montana,MT,"Bush, George W.",republican,FALSE,240178,410986
2000,Montana,MT,"Gore, Al",democrat,FALSE,137126,410986
2000,Montana,MT,"Nader, Ralph",green,FALSE,24437,410986
2000,Montana,MT,"Buchanan, Patrick """"Pat""""",reform party,FALSE,5697,410986
2000,Montana,MT,"Browne, Harry",libertarian,FALSE,1718,410986
2000,Montana,MT,"Phillips, Howard",constitution party,FALSE,1155,410986
2000,Montana,MT,"Hagelin, John",natural law,FALSE,675,410986
2000,Nebraska,NE,"Bush, George W.",republican,FALSE,433862,697019
2000,Nebraska,NE,"Gore, Al",democrat,FALSE,231780,697019
2000,Nebraska,NE,"Nader, Ralph",green,FALSE,24540,697019
2000,Nebraska,NE,,nominated by petition,FALSE,4114,697019
2000,Nebraska,NE,"Browne, Harry",libertarian,FALSE,2245,697019
2000,Nebraska,NE,,natural law,FALSE,478,967019
2000,Nevada,NV,"Bush, George W.",republican,FALSE,301575,609426
2000,Nevada,NV,"Gore, Al",democrat,FALSE,279978,609426
2000,Nevada,NV,"Nader, Ralph",green,FALSE,15008,609426
2000,Nevada,NV,"Buchanan, Patrick """"Pat""""",citizens first,FALSE,4747,609426
2000,Nevada,NV,None Of These Candidates,,FALSE,3315,609426
2000,Nevada,NV,"Browne, Harry",libertarian,FALSE,3311,609426
2000,Nevada,NV,"Phillips, Howard",independent american,FALSE,621,609426
2000,Nevada,NV,"Hagelin, John",natural law,FALSE,415,609426
2000,Nevada,NV,Blank Vote,,FALSE,282,609426
2000,Nevada,NV,Over Vote,,FALSE,174,609426
2000,New Hampshire,NH,"Bush, George W.",republican,FALSE,273559,569081
2000,New Hampshire,NH,"Gore, Al",democrat,FALSE,266348,569081
2000,New Hampshire,NH,"Nader, Ralph",green,FALSE,22198,569081
2000,New Hampshire,NH,"Browne, Harry",libertarian,FALSE,2757,569081
2000,New Hampshire,NH,"Buchanan, Patrick """"Pat""""",independence,FALSE,2615,569081
2000,New Hampshire,NH,,,TRUE,1276,569081
2000,New Hampshire,NH,,constitution party,FALSE,328,569081
2000,New Jersey,NJ,"Gore, Al",democrat,FALSE,1788850,3187226
2000,New Jersey,NJ,"Bush, George W.",republican,FALSE,1284173,3187226
2000,New Jersey,NJ,,independent,FALSE,114203,3187226
2000,New Mexico,NM,"Gore, Al",democrat,FALSE,286783,598605
2000,New Mexico,NM,"Bush, George W.",republican,FALSE,286417,598605
2000,New Mexico,NM,"Nader, Ralph",green,FALSE,21251,598605
2000,New Mexico,NM,"Browne, Harry",libertarian,FALSE,2058,598605
2000,New Mexico,NM,"Buchanan, Patrick """"Pat""""",reform party,FALSE,1392,598605
2000,New Mexico,NM,"Hagelin, John",natural law,FALSE,361,598605
2000,New Mexico,NM,"Phillips, Howard",constitution party,FALSE,343,598605
2000,New York,NY,"Gore, Al",democrat,FALSE,3942215,6960215
2000,New York,NY,"Bush, George W.",republican,FALSE,2258577,6960215
2000,New York,NY,"Nader, Ralph",green,FALSE,244030,6960215
2000,New York,NY,"Bush, George W.",conservative,FALSE,144797,6960215
2000,New York,NY,Blank Vote/Scattering,,FALSE,138216,6960215
2000,New York,NY,"Gore, Al",working families,FALSE,88395,6960215
2000,New York,NY,"Gore, Al",liberal party,FALSE,77087,6960215
2000,New York,NY,"Buchanan, Patrick """"Pat""""",right-to-life,FALSE,25175,6960215
2000,New York,NY,"Hagelin, John",independence,FALSE,24361,6960215
2000,New York,NY,"Browne, Harry",libertarian,FALSE,7649,6960215
2000,New York,NY,"Buchanan, Patrick """"Pat""""",reform party,FALSE,6424,6960215
2000,New York,NY,"Harris, James",socialist workers,FALSE,1789,6960215
2000,New York,NY,"Phillips, Howard",constitution party,FALSE,1498,6960215
2000,New York,NY,,socialist,TRUE,2,6960215
2000,North Carolina,NC,"Bush, George W.",republican,FALSE,1631163,2914990
2000,North Carolina,NC,"Gore, Al",democrat,FALSE,1257692,2914990
2000,North Carolina,NC,"Browne, Harry",libertarian,FALSE,13891,2914990
2000,North Carolina,NC,"Buchanan, Patrick """"Pat""""",reform party,FALSE,8874,2914990
2000,North Carolina,NC,Not Designated,socialist,FALSE,3370,2914990
2000,North Dakota,ND,"Bush, George W.",republican,FALSE,174852,288256
2000,North Dakota,ND,"Gore, Al",democrat,FALSE,95284,288256
2000,North Dakota,ND,,independent,FALSE,10459,288256
2000,North Dakota,ND,"Buchanan, Patrick """"Pat""""",reform party,FALSE,7288,288256
2000,North Dakota,ND,"Phillips, Howard",constitution party,FALSE,373,288256
2000,Ohio,OH,"Bush, George W.",republican,FALSE,2350363,4701998
2000,Ohio,OH,"Gore, Al",democrat,FALSE,2183628,4701998
2000,Ohio,OH,Not Designated,,FALSE,148353,4701998
2000,Ohio,OH,"Browne, Harry",libertarian,FALSE,13473,4701998
2000,Ohio,OH,"Hagelin, John",natural law,FALSE,6181,4701998
2000,Oklahoma,OK,"Bush, George W.",republican,FALSE,744337,1234229
2000,Oklahoma,OK,"Gore, Al",democrat,FALSE,474276,1234229
2000,Oklahoma,OK,"Buchanan, Patrick """"Pat""""",reform party,FALSE,9014,1234229
2000,Oklahoma,OK,"Browne, Harry",libertarian,FALSE,6602,1234229
2000,Oregon,OR,"Gore, Al",democrat,FALSE,720342,1533950
2000,Oregon,OR,"Bush, George W.",republican,FALSE,713577,1533950
2000,Oregon,OR,"Nader, Ralph",green,FALSE,77357,1533950
2000,Oregon,OR,"Browne, Harry",libertarian,FALSE,7447,1533950
2000,Oregon,OR,"Buchanan, Patrick """"Pat""""",independent,FALSE,7063,1533950
2000,Oregon,OR,Other,,FALSE,3401,1533950
2000,Oregon,OR,"Buchanan, Patrick """"Pat""""",reform party,FALSE,2574,1533950
2000,Oregon,OR,"Phillips, Howard",constitution party,FALSE,2189,1533950
2000,Pennsylvania,PA,"Gore, Al",democrat,FALSE,2485967,4912185
2000,Pennsylvania,PA,"Bush, George W.",republican,FALSE,2281127,4912185
2000,Pennsylvania,PA,"Nader, Ralph",green,FALSE,103392,4912185
2000,Pennsylvania,PA,"Buchanan, Patrick """"Pat""""",reform party,FALSE,16023,4912185
2000,Pennsylvania,PA,"Phillips, Howard",constitution party,FALSE,14428,4912185
2000,Pennsylvania,PA,"Browne, Harry",libertarian,FALSE,11248,4912185
2000,Rhode Island,RI,"Gore, Al",democrat,FALSE,249508,409112
2000,Rhode Island,RI,"Bush, George W.",republican,FALSE,130555,409112
2000,Rhode Island,RI,"Nader, Ralph",green,FALSE,25052,409112
2000,Rhode Island,RI,"Buchanan, Patrick """"Pat""""",reform party,FALSE,2273,409112
2000,Rhode Island,RI,"Browne, Harry",libertarian,FALSE,742,409112
2000,Rhode Island,RI,,,TRUE,329,409112
2000,Rhode Island,RI,"Hagelin, John",natural law,FALSE,271,409112
2000,Rhode Island,RI,"Moorehead, Monica",workers world,FALSE,199,409112
2000,Rhode Island,RI,"Phillips, Howard",constitution party,FALSE,97,409112
2000,Rhode Island,RI,,socialist,FALSE,52,409112
2000,Rhode Island,RI,,socialist workers,FALSE,34,409112
2000,South Carolina,SC,"Bush, George W.",republican,FALSE,786892,1383902
2000,South Carolina,SC,"Gore, Al",democrat,FALSE,566037,1383902
2000,South Carolina,SC,"Nader, Ralph",united citizens,FALSE,20279,1383902
2000,South Carolina,SC,"Browne, Harry",libertarian,FALSE,4760,1383902
2000,South Carolina,SC,"Buchanan, Patrick """"Pat""""",reform party,FALSE,3309,1383902
2000,South Carolina,SC,,constitution party,FALSE,1682,1383902
2000,South Carolina,SC,"Hagelin, John",natural law,FALSE,943,1383902
2000,South Dakota,SD,"Bush, George W.",republican,FALSE,190700,316269
2000,South Dakota,SD,"Gore, Al",democrat,FALSE,118804,316269
2000,South Dakota,SD,"Buchanan, Patrick """"Pat""""",reform party,FALSE,3322,316269
2000,South Dakota,SD,"Phillips, Howard",independent,FALSE,1781,316269
2000,South Dakota,SD,"Browne, Harry",libertarian,FALSE,1662,316269
2000,Tennessee,TN,"Bush, George W.",republican,FALSE,1061949,2076181
2000,Tennessee,TN,"Gore, Al",democrat,FALSE,981720,2076181
2000,Tennessee,TN,,independent,FALSE,32084,2076181
2000,Tennessee,TN,,,TRUE,428,2076181
2000,Texas,TX,"Bush, George W.",republican,FALSE,3799639,6407637
2000,Texas,TX,"Gore, Al",democrat,FALSE,2433746,6407637
2000,Texas,TX,"Nader, Ralph",green,FALSE,137994,6407637
2000,Texas,TX,"Browne, Harry",libertarian,FALSE,23160,6407637
2000,Texas,TX,,independent,FALSE,12394,6407637
2000,Texas,TX,,,TRUE,704,6407637
2000,Utah,UT,"Bush, George W.",republican,FALSE,515096,770754
2000,Utah,UT,"Gore, Al",democrat,FALSE,203053,770754
2000,Utah,UT,"Nader, Ralph",green,FALSE,35850,770754
2000,Utah,UT,"Buchanan, Patrick """"Pat""""",reform party,FALSE,9319,770754
2000,Utah,UT,"Browne, Harry",libertarian,FALSE,3616,770754
2000,Utah,UT,"Phillips, Howard",independent american,FALSE,2709,770754
2000,Utah,UT,"Hagelin, John",natural law,FALSE,763,770754
2000,Utah,UT,"Harris, James",socialist workers,FALSE,186,770754
2000,Utah,UT,,no party affiliation,FALSE,161,770754
2000,Utah,UT,,,TRUE,1,770754
2000,Vermont,VT,"Gore, Al",democrat,FALSE,149022,294308
2000,Vermont,VT,"Bush, George W.",republican,FALSE,119775,294308
2000,Vermont,VT,"Nader, Ralph",progressive/green,FALSE,20374,294308
2000,Vermont,VT,"Buchanan, Patrick """"Pat""""",reform party,FALSE,2192,294308
2000,Vermont,VT,"Dennis """"Denny"""", Lane",vermont grassroots,FALSE,1044,294308
2000,Vermont,VT,"Browne, Harry",libertarian,FALSE,784,294308
2000,Vermont,VT,,,TRUE,514,294308
2000,Vermont,VT,"Hagelin, John",natural law,FALSE,219,294308
2000,Vermont,VT,"McReynolds, David",liberty union party,FALSE,161,294308
2000,Vermont,VT,"Phillips, Howard",constitution party,FALSE,153,294308
2000,Vermont,VT,"Harris, James",socialist workers,FALSE,70,294308
2000,Virginia,VA,"Bush, George W.",republican,FALSE,1437490,2739447
2000,Virginia,VA,"Gore, Al",democrat,FALSE,1217290,2739447
2000,Virginia,VA,"Nader, Ralph",green,FALSE,59398,2739447
2000,Virginia,VA,"Browne, Harry",libertarian,FALSE,15198,2739447
2000,Virginia,VA,"Buchanan, Patrick """"Pat""""",reform party,FALSE,5455,2739447
2000,Virginia,VA,,,TRUE,2807,2739447
2000,Virginia,VA,"Phillips, Howard",conservative,FALSE,1809,2739447
2000,Washington,WA,"Gore, Al",democrat,FALSE,1247652,2487433
2000,Washington,WA,"Bush, George W.",republican,FALSE,1108864,2487433
2000,Washington,WA,"Nader, Ralph",green,FALSE,103002,2487433
2000,Washington,WA,"Browne, Harry",libertarian,FALSE,13135,2487433
2000,Washington,WA,"Buchanan, Patrick """"Pat""""",freedom,FALSE,7171,2487433
2000,Washington,WA,"Hagelin, John",natural law,FALSE,2927,2487433
2000,Washington,WA,"Phillips, Howard",constitution party,FALSE,1989,2487433
2000,Washington,WA,"Moorehead, Monica",workers world,FALSE,1729,2487433
2000,Washington,WA,"McReynolds, David",socialist,FALSE,660,2487433
2000,Washington,WA,"Harris, James",socialist workers,FALSE,304,2487433
2000,West Virginia,WV,"Bush, George W.",republican,FALSE,336475,648124
2000,West Virginia,WV,"Gore, Al",democrat,FALSE,295497,648124
2000,West Virginia,WV,"Nader, Ralph",green,FALSE,10680,648124
2000,West Virginia,WV,"Buchanan, Patrick """"Pat""""",reform party,FALSE,3169,648124
2000,West Virginia,WV,"Browne, Harry",libertarian,FALSE,1912,648124
2000,West Virginia,WV,"Hagelin, John",natural law,FALSE,367,648124
2000,West Virginia,WV,,,TRUE,24,648124
2000,Wisconsin,WI,"Gore, Al",democrat,FALSE,1242987,2598607
2000,Wisconsin,WI,"Bush, George W.",republican,FALSE,1237279,2598607
2000,Wisconsin,WI,"Nader, Ralph",green,FALSE,94070,2598607
2000,Wisconsin,WI,,independent,FALSE,13693,2598607
2000,Wisconsin,WI,"Browne, Harry",libertarian,FALSE,6640,2598607
2000,Wisconsin,WI,,constitution party,FALSE,2042,2598607
2000,Wisconsin,WI,Scattering,,FALSE,1896,2598607
2000,Wyoming,WY,"Bush, George W.",republican,FALSE,147947,213726
2000,Wyoming,WY,"Gore, Al",democrat,FALSE,60481,213726
2000,Wyoming,WY,"Buchanan, Patrick """"Pat""""",reform party,FALSE,2724,213726
2000,Wyoming,WY,"Browne, Harry",libertarian,FALSE,1443,213726
2000,Wyoming,WY,"Phillips, Howard",independent,FALSE,720,213726
2000,Wyoming,WY,"Hagelin, John",natural law,FALSE,411,213726
2004,Alabama,AL,"Bush, George W.",republican,FALSE,1176394,1883415
2004,Alabama,AL,"Kerry, John",democrat,FALSE,693933,1883415
2004,Alabama,AL,Other,independent,FALSE,12190,1883415
2004,Alabama,AL,Other,,TRUE,898,1883415
2004,Alaska,AK,"Bush, George W.",republican,FALSE,190889,312598
2004,Alaska,AK,"Kerry, John",democrat,FALSE,111025,312598
2004,Alaska,AK,"Nader, Ralph",populist,FALSE,5069,312598
2004,Alaska,AK,"Peroutka, Michael",alaskan independence party,FALSE,2092,312598
2004,Alaska,AK,"Badnarik, Michael",libertarian,FALSE,1675,312598
2004,Alaska,AK,"Cobb, David",green,FALSE,1058,312598
2004,Alaska,AK,Other,,TRUE,790,312598
2004,Arizona,AZ,"Bush, George W.",republican,FALSE,1104294,2012585
2004,Arizona,AZ,"Kerry, John",democrat,FALSE,893524,2012585
2004,Arizona,AZ,"Badnarik, Michael",libertarian,FALSE,11856,2012585
2004,Arizona,AZ,Other,,TRUE,2911,2012585
2004,Arkansas,AR,"Bush, George W.",republican,FALSE,572898,1054945
2004,Arkansas,AR,"Kerry, John",democrat,FALSE,469953,1054945
2004,Arkansas,AR,"Nader, Ralph",populist,FALSE,6171,1054945
2004,Arkansas,AR,"Badnarik, Michael",libertarian,FALSE,2352,1054945
2004,Arkansas,AR,"Peroutka, Michael",constitution party,FALSE,2083,1054945
2004,Arkansas,AR,"Cobb, David",green,FALSE,1488,1054945
2004,California,CA,"Kerry, John",democrat,FALSE,6745485,12421353
2004,California,CA,"Bush, George W.",republican,FALSE,5509826,12421353
2004,California,CA,"Badnarik, Michael",libertarian,FALSE,50165,12421353
2004,California,CA,"Cobb, David",green,FALSE,40771,12421353
2004,California,CA,"Peltier, Leonard",peace & freedom,FALSE,27607,12421353
2004,California,CA,"Peroutka, Michael",american independent party,FALSE,26645,12421353
2004,California,CA,Other,,TRUE,20854,12421353
2004,Colorado,CO,"Bush, George W.",republican,FALSE,1101255,2129630
2004,Colorado,CO,"Kerry, John",democrat,FALSE,1001732,2129630
2004,Colorado,CO,"Nader, Ralph",reform party,FALSE,12718,2129630
2004,Colorado,CO,"Badnarik, Michael",libertarian,FALSE,7664,2129630
2004,Colorado,CO,"Peroutka, Michael",american constitution party,FALSE,2562,2129630
2004,Colorado,CO,"Cobb, David",green,FALSE,1591,2129630
2004,Colorado,CO,"Andress, Stanford",unaffiliated,FALSE,804,2129630
2004,Colorado,CO,"Amondson, Gene",concerns of people,FALSE,378,2129630
2004,Colorado,CO,"Van Auken, Bill",socialist equality party,FALSE,329,2129630
2004,Colorado,CO,"Calero, Roger",socialist workers,FALSE,241,2129630
2004,Colorado,CO,"Brown, Walt",socialist,FALSE,216,2129630
2004,Colorado,CO,"Dodge, Earl",prohibition,FALSE,140,2129630
2004,Connecticut,CT,"Kerry, John",democrat,FALSE,857488,1578769
2004,Connecticut,CT,"Bush, George W.",republican,FALSE,693826,1578769
2004,Connecticut,CT,"Nader, Ralph",petitioning candidate,FALSE,12969,1578769
2004,Connecticut,CT,"Cobb, David",green,FALSE,9564,1578769
2004,Connecticut,CT,"Badnarik, Michael",libertarian,FALSE,3367,1578769
2004,Connecticut,CT,"Peroutka, Michael",concerned citizens,FALSE,1543,1578769
2004,Connecticut,CT,"Calero, Roger",socialist workers,TRUE,12,1578769
2004,Delaware,DE,"Kerry, John",democrat,FALSE,200152,375190
2004,Delaware,DE,"Bush, George W.",republican,FALSE,171660,375190
2004,Delaware,DE,"Nader, Ralph",independent,FALSE,2153,375190
2004,Delaware,DE,"Badnarik, Michael",libertarian,FALSE,586,375190
2004,Delaware,DE,"Peroutka, Michael",constitution party,FALSE,289,375190
2004,Delaware,DE,"Cobb, David",green,FALSE,250,375190
2004,Delaware,DE,"Brown, Walt",natural law,FALSE,100,375190
2004,District of Columbia,DC,"Kerry, John",democrat,FALSE,202970,227586
2004,District of Columbia,DC,"Bush, George W.",republican,FALSE,21256,227586
2004,District of Columbia,DC,"Nader, Ralph",independent,FALSE,1485,227586
2004,District of Columbia,DC,"Cobb, David",d.c. statehood green,FALSE,737,227586
2004,District of Columbia,DC,Others,,TRUE,506,227586
2004,District of Columbia,DC,"Badnarik, Michael",libertarian,FALSE,502,227586
2004,District of Columbia,DC,"Calero, Roger",socialist workers,FALSE,130,227586
2004,Florida,FL,"Bush, George W.",republican,FALSE,3964522,7609810
2004,Florida,FL,"Kerry, John",democrat,FALSE,3583544,7609810
2004,Florida,FL,"Nader, Ralph",reform party,FALSE,32971,7609810
2004,Florida,FL,"Badnarik, Michael",libertarian,FALSE,11996,7609810
2004,Florida,FL,"Peroutka, Michael",constitution party of florida,FALSE,6626,7609810
2004,Florida,FL,"Cobb, David",green,FALSE,3917,7609810
2004,Florida,FL,"Brown, Walt",socialist party of florida,FALSE,3502,7609810
2004,Florida,FL,"Calero, Roger",socialist workers,FALSE,2732,7609810
2004,Georgia,GA,"Bush, George W.",republican,FALSE,1914254,3301875
2004,Georgia,GA,"Kerry, John",democrat,FALSE,1366149,3301875
2004,Georgia,GA,"Badnarik, Michael",libertarian,FALSE,18387,3301875
2004,Georgia,GA,Other,,TRUE,3085,3301875
2004,Hawaii,HI,"Kerry, John",democrat,FALSE,231708,429013
2004,Hawaii,HI,"Bush, George W.",republican,FALSE,194191,429013
2004,Hawaii,HI,"Cobb, David",green,FALSE,1737,429013
2004,Hawaii,HI,"Badnarik, Michael",libertarian,FALSE,1377,429013
2004,Idaho,ID,"Bush, George W.",republican,FALSE,409235,598376
2004,Idaho,ID,"Kerry, John",democrat,FALSE,181098,598376
2004,Idaho,ID,"Badnarik, Michael",libertarian,FALSE,3844,598376
2004,Idaho,ID,"Peroutka, Michael",constitution party,FALSE,3084,598376
2004,Idaho,ID,"Nader, Ralph",independent,FALSE,1115,598376
2004,Illinois,IL,"Kerry, John",democrat,FALSE,2891550,5274322
2004,Illinois,IL,"Bush, George W.",republican,FALSE,2345946,5274322
2004,Illinois,IL,"Badnarik, Michael",libertarian,FALSE,32442,5274322
2004,Illinois,IL,Other,,TRUE,4384,5274322
2004,Indiana,IN,"Bush, George W.",republican,FALSE,1479438,2468002
2004,Indiana,IN,"Kerry, John",democrat,FALSE,969011,2468002
2004,Indiana,IN,"Badnarik, Michael",libertarian,FALSE,18058,2468002
2004,Indiana,IN,Other,,TRUE,1495,2468002
2004,Iowa,IA,"Bush, George W.",republican,FALSE,751957,1506908
2004,Iowa,IA,"Kerry, John",democrat,FALSE,741898,1506908
2004,Iowa,IA,Other,,FALSE,6149,1506908
2004,Iowa,IA,"Badnarik, Michael",libertarian,FALSE,2992,1506908
2004,Iowa,IA,"Peroutka, Michael",constitution party,FALSE,1304,1506908
2004,Iowa,IA,"Cobb, David",green,FALSE,1141,1506908
2004,Iowa,IA,Other,,TRUE,1094,1506908
2004,Iowa,IA,"Calero, Roger",socialist workers,FALSE,373,1506908
2004,Kansas,KS,"Bush, George W.",republican,FALSE,736456,1187756
2004,Kansas,KS,"Kerry, John",democrat,FALSE,434993,1187756
2004,Kansas,KS,"Nader, Ralph",reform party,FALSE,9348,1187756
2004,Kansas,KS,"Badnarik, Michael",libertarian,FALSE,4013,1187756
2004,Kansas,KS,"Peroutka, Michael",independent,FALSE,2899,1187756
2004,Kansas,KS,Other,,TRUE,47,1187756
2004,Kentucky,KY,"Bush, George W.",republican,FALSE,1069439,1795882
2004,Kentucky,KY,"Kerry, John",democrat,FALSE,712733,1795882
2004,Kentucky,KY,"Nader, Ralph",independent,FALSE,8856,1795882
2004,Kentucky,KY,"Badnarik, Michael",libertarian,FALSE,2619,1795882
